Timestamp,YYYYMMDD,HHMMSS,PREC,AIRT,SST,RH,Q
30123,20060729,43000,-0.01,29.44,30.6,69.9,HighQ
30124,20060729,44000,0,29.42,30.654,69.2,HighQ
30125,20060729,45000,-0.01,29.43,30.696,70,HighQ
30126,20060729,50000,-0.02,29.63,30.707,69,HighQ
30127,20060729,51000,-0.01,29.69,30.757,68.5,HighQ
30128,20060729,52000,-0.01,29.62,30.739,69.4,HighQ
30129,20060729,53000,-0.01,29.56,30.656,67.8,HighQ
30130,20060729,54000,-0.01,29.63,30.642,68.3,HighQ
30131,20060729,55000,-0.01,29.64,30.687,68.6,HighQ
30132,20060729,60000,-0.02,29.67,30.645,69.4,HighQ
30133,20060729,61000,-0.02,29.56,30.571,70,HighQ
30134,20060729,62000,-0.07,29.55,30.468,70.8,HighQ
30135,20060729,63000,-0.02,29.41,30.514,71.4,HighQ
30136,20060729,64000,0,29.14,30.471,70.6,HighQ
30137,20060729,65000,-0.01,29.06,30.39,73.1,HighQ
30138,20060729,70000,-0.01,29.06,30.39,68.7,HighQ
30139,20060729,71000,-0.08,29.01,30.29,71.9,HighQ
30140,20060729,72000,-0.05,28.95,30.324,71.1,HighQ
30141,20060729,73000,-0.01,28.94,30.312,71.9,HighQ
30142,20060729,74000,-0.02,28.94,30.303,70.2,HighQ
30143,20060729,75000,-0.02,28.95,30.275,71.7,HighQ
30144,20060729,80000,0,28.96,30.209,72.6,HighQ
30145,20060729,81000,0.01,28.93,30.194,73.2,HighQ
30146,20060729,82000,0,28.92,30.149,72.2,HighQ
30147,20060729,83000,0,28.91,30.107,72.7,HighQ
30148,20060729,84000,-0.01,28.9,30.077,73.3,HighQ
30149,20060729,85000,0,28.91,30.015,73.1,HighQ
30150,20060729,90000,-0.01,28.89,29.995,71.4,HighQ
30151,20060729,91000,-0.01,28.86,29.959,72,HighQ
30152,20060729,92000,0,28.88,29.912,71.6,HighQ
30153,20060729,93000,-0.01,28.91,29.897,72.2,HighQ
30154,20060729,94000,0.01,28.9,29.866,72.2,HighQ
30155,20060729,95000,-0.01,28.91,29.85,72,HighQ
30156,20060729,100000,0.01,28.89,29.874,73.7,HighQ
30157,20060729,101000,-0.01,28.88,29.859,72.6,HighQ
30158,20060729,102000,-0.01,28.85,29.806,72.8,HighQ
30159,20060729,103000,-0.02,28.85,29.791,73.3,HighQ
30160,20060729,104000,0.01,28.83,29.773,73.3,HighQ
30161,20060729,105000,-0.01,28.84,29.763,73.9,HighQ
30162,20060729,110000,-0.03,28.83,29.762,73.8,HighQ
30163,20060729,111000,-0.01,28.83,29.742,73.1,HighQ
30164,20060729,112000,-0.01,28.84,29.735,73.7,HighQ
30165,20060729,113000,-0.01,28.83,29.727,73.6,HighQ
30166,20060729,114000,-0.02,28.81,29.716,73.6,HighQ
30167,20060729,115000,-0.01,28.8,29.709,73.5,HighQ
30168,20060729,120000,-0.01,28.79,29.701,73.8,HighQ
30169,20060729,121000,-0.02,28.76,29.712,73.8,HighQ
30170,20060729,122000,-0.01,28.75,29.715,74.3,HighQ
30171,20060729,123000,0,28.7,29.719,74,HighQ
30172,20060729,124000,-0.01,28.73,29.734,74.6,HighQ
30173,20060729,125000,-0.01,28.74,29.721,74.7,HighQ
30174,20060729,130000,0.01,28.74,29.735,73.4,HighQ
30175,20060729,131000,-0.01,28.75,29.735,72.8,HighQ
30176,20060729,132000,-0.02,28.71,29.735,73.4,HighQ
30177,20060729,133000,-0.02,28.72,29.74,74.6,HighQ
30178,20060729,134000,-0.01,28.69,29.738,73,HighQ
30179,20060729,135000,-0.01,28.66,29.753,74.2,HighQ
30180,20060729,140000,-0.01,28.64,29.731,74.7,HighQ
30181,20060729,141000,-0.01,28.59,29.738,73,HighQ
30182,20060729,142000,-0.01,28.63,29.761,72.9,HighQ
30183,20060729,143000,-0.01,28.68,29.752,73.2,HighQ
30184,20060729,144000,-0.02,28.64,29.746,71.8,HighQ
30185,20060729,145000,-0.01,28.63,29.74,73.1,HighQ
30186,20060729,150000,-0.01,28.6,29.726,73.6,HighQ
30187,20060729,151000,-0.02,28.6,29.701,74.3,HighQ
30188,20060729,152000,0.01,28.57,29.688,74.7,HighQ
30189,20060729,153000,-0.03,28.53,29.67,75.2,HighQ
30190,20060729,154000,-0.01,28.53,29.675,76.9,HighQ
30191,20060729,155000,-0.01,28.55,29.666,77.3,HighQ
30192,20060729,160000,-0.02,28.55,29.653,75.4,HighQ
30193,20060729,161000,-0.01,28.55,29.652,74.4,HighQ
30194,20060729,162000,-0.02,28.59,29.642,73.8,HighQ
30195,20060729,163000,-0.01,28.56,29.638,75.1,HighQ
30196,20060729,164000,0.01,28.45,29.632,80.6,HighQ
30197,20060729,165000,-0.02,27.87,29.622,79.9,HighQ
30198,20060729,170000,-0.07,27.62,29.621,77.7,HighQ
30199,20060729,171000,-0.02,27.49,29.624,80.1,HighQ
30200,20060729,172000,-0.02,27.64,29.624,81.3,HighQ
30201,20060729,173000,-0.01,27.92,29.626,79,HighQ
30202,20060729,174000,-0.02,28.09,29.62,77,HighQ
30203,20060729,175000,-0.02,28.23,29.618,78,HighQ
30204,20060729,180000,0,28.25,29.622,78.1,HighQ
30205,20060729,181000,-0.03,28.33,29.625,77.7,HighQ
30206,20060729,182000,-0.01,28.33,29.627,78.2,HighQ
30207,20060729,183000,-0.02,28.36,29.619,74.1,HighQ
30208,20060729,184000,-0.01,28.46,29.616,73.9,HighQ
30209,20060729,185000,-0.02,28.51,29.616,74.4,HighQ
30210,20060729,190000,-0.01,28.43,29.613,79.4,HighQ
30211,20060729,191000,-0.02,28.25,29.615,81.8,HighQ
30212,20060729,192000,-0.01,28.18,29.625,81.1,HighQ
30213,20060729,193000,-0.05,28.16,29.636,82.4,HighQ
30214,20060729,194000,-0.02,27.87,29.635,84.4,HighQ
30215,20060729,195000,0,27.98,29.627,83,HighQ
30216,20060729,200000,-0.03,28.12,29.632,81.6,HighQ
30217,20060729,201000,-0.01,28.07,29.628,84,HighQ
30218,20060729,202000,-0.02,28.1,29.636,82.9,HighQ
30219,20060729,203000,-0.01,28.19,29.639,81.7,HighQ
30220,20060729,204000,-0.02,28.27,29.639,81.2,HighQ
30221,20060729,205000,-0.02,28.21,29.641,82.7,HighQ
30222,20060729,210000,-0.02,28.19,29.641,84.1,HighQ
30223,20060729,211000,0,28.16,29.636,83.4,HighQ
30224,20060729,212000,-0.01,28.31,29.637,79.1,HighQ
30225,20060729,213000,-0.02,28.4,29.631,78,HighQ
30226,20060729,214000,-0.04,28.49,29.626,77.4,HighQ
30227,20060729,215000,-0.03,28.46,29.615,75,HighQ
30228,20060729,220000,-0.02,28.5,29.616,78.8,HighQ
30229,20060729,221000,-0.03,28.49,29.614,77.6,HighQ
30230,20060729,222000,-0.04,28.55,29.608,76.8,HighQ
30231,20060729,223000,-0.04,28.59,29.609,78.2,HighQ
30232,20060729,224000,-0.04,28.67,29.615,77.7,HighQ
30233,20060729,225000,-0.04,28.65,29.618,77.4,HighQ
30234,20060729,230000,-0.01,28.67,29.649,80.1,HighQ
30235,20060729,231000,-0.05,28.17,29.671,80.2,HighQ
30236,20060729,232000,-0.05,28.11,29.679,79.2,HighQ
30237,20060729,233000,-0.04,28.16,29.685,78.3,HighQ
30238,20060729,234000,-0.02,28.14,29.685,78,HighQ
30239,20060729,235000,-0.04,28.16,29.693,77.2,HighQ
30240,20060730,0,-0.01,28.21,29.701,77.3,HighQ
30241,20060730,1000,-0.02,28.34,29.715,76.8,HighQ
30242,20060730,2000,-0.02,28.43,29.75,77.8,HighQ
30243,20060730,3000,-0.03,28.35,29.751,80.1,HighQ
30244,20060730,4000,-0.02,28.26,29.767,80.9,HighQ
30245,20060730,5000,-0.03,28.31,29.769,78.8,HighQ
30246,20060730,10000,-0.01,28.45,29.764,78.1,HighQ
30247,20060730,11000,-0.03,28.47,29.778,79.5,HighQ
30248,20060730,12000,-0.03,28.53,29.78,78.5,HighQ
30249,20060730,13000,-0.02,28.5,29.784,79.3,HighQ
30250,20060730,14000,-0.02,28.55,29.799,80,HighQ
30251,20060730,15000,-0.05,28.59,29.823,79.8,HighQ
30252,20060730,20000,-0.02,28.68,29.839,76.6,HighQ
30253,20060730,21000,-0.01,28.78,29.839,76.5,HighQ
30254,20060730,22000,-0.03,28.78,29.833,78,HighQ
30255,20060730,23000,-0.02,28.8,29.837,77.9,HighQ
30256,20060730,24000,-0.03,28.88,29.819,77.6,HighQ
30257,20060730,25000,-0.04,28.9,29.829,77.4,HighQ
30258,20060730,30000,-0.03,28.94,29.858,78.6,HighQ
30259,20060730,31000,-0.02,28.92,29.863,78,HighQ
30260,20060730,32000,-0.03,28.95,29.842,78,HighQ
30261,20060730,33000,-0.01,28.96,29.858,77.2,HighQ
30262,20060730,34000,-0.01,29.01,29.876,78.8,HighQ
30263,20060730,35000,-0.02,28.99,29.853,78.3,HighQ
30264,20060730,40000,-0.03,29.01,29.847,78.5,HighQ
30265,20060730,41000,-0.03,29.01,29.854,77.6,HighQ
30266,20060730,42000,-0.02,29.04,29.842,78.3,HighQ
30267,20060730,43000,-0.01,28.97,29.826,78.4,HighQ
30268,20060730,44000,-0.03,29.08,29.808,76.4,HighQ
30269,20060730,45000,0.01,29.16,29.805,76.8,HighQ
30270,20060730,50000,0.5,28.93,29.802,83.9,HighQ
30271,20060730,51000,0.49,28.05,29.797,83.6,HighQ
30272,20060730,52000,0.15,28.76,29.796,77.9,HighQ
30273,20060730,53000,0.05,29.02,29.773,78.3,HighQ
30274,20060730,54000,-0.02,29,29.754,79.6,HighQ
30275,20060730,55000,-0.01,29.01,29.757,78.9,HighQ
30276,20060730,60000,-0.05,29.05,29.741,79,HighQ
30277,20060730,61000,-0.04,29.02,29.727,77,HighQ
30278,20060730,62000,-0.02,29.01,29.714,74.7,HighQ
30279,20060730,63000,-0.01,29.05,29.693,75.7,HighQ
30280,20060730,64000,-0.01,29.02,29.679,75.5,HighQ
30281,20060730,65000,-0.02,29,29.676,76.9,HighQ
30282,20060730,70000,0,28.95,29.665,75.8,HighQ
30283,20060730,71000,-0.01,28.93,29.653,78.2,HighQ
30284,20060730,72000,-0.02,28.91,29.649,77.7,HighQ
30285,20060730,73000,-0.01,28.93,29.637,76.7,HighQ
30286,20060730,74000,-0.01,28.92,29.654,75.2,HighQ
30287,20060730,75000,-0.01,28.95,29.672,75.3,HighQ
30288,20060730,80000,-0.01,28.94,29.65,77.2,HighQ
30289,20060730,81000,-0.01,28.92,29.655,76.3,HighQ
30290,20060730,82000,-0.01,28.93,29.663,76.6,HighQ
30291,20060730,83000,-0.01,28.91,29.666,77.4,HighQ
30292,20060730,84000,-0.01,28.68,29.67,82.8,HighQ
30293,20060730,85000,-0.02,28.38,29.67,84,HighQ
30294,20060730,90000,-0.02,28.17,29.671,81.5,HighQ
30295,20060730,91000,0,28.26,29.668,84.2,HighQ
30296,20060730,92000,0.01,28.38,29.668,80.9,HighQ
30297,20060730,93000,-0.01,28.55,29.664,80.8,HighQ
30298,20060730,94000,-0.01,28.58,29.661,80.4,HighQ
30299,20060730,95000,0,28.58,29.664,82,HighQ
30300,20060730,100000,0.26,28.6,29.666,81.6,HighQ
30301,20060730,101000,1.1,28.12,29.672,79.4,HighQ
30302,20060730,102000,0.07,28,29.685,79,HighQ
30303,20060730,103000,0.05,28.1,29.672,76.9,HighQ
30304,20060730,104000,0,28.38,29.66,78.3,HighQ
30305,20060730,105000,0.02,28.41,29.654,77.8,HighQ
30306,20060730,110000,0.04,28.44,29.648,78.1,HighQ
30307,20060730,111000,-0.04,28.49,29.647,77.3,HighQ
30308,20060730,112000,-0.06,28.34,29.661,83.2,HighQ
30309,20060730,113000,-0.04,28.18,29.657,83.1,HighQ
30310,20060730,114000,-0.04,28.05,29.659,82.9,HighQ
30311,20060730,115000,-0.01,27.93,29.66,84.1,HighQ
30312,20060730,120000,0.05,27.86,29.659,84.8,HighQ
30313,20060730,121000,0.03,27.98,29.646,85.5,HighQ
30314,20060730,122000,0.02,28,29.638,84.4,HighQ
30315,20060730,123000,-0.05,28.02,29.636,85.5,HighQ
30316,20060730,124000,-0.06,28.07,29.637,84.3,HighQ
30317,20060730,125000,-0.01,28.1,29.646,84.4,HighQ
30318,20060730,130000,0,28.11,29.641,85.3,HighQ
30319,20060730,131000,0,28.11,29.642,85.1,HighQ
30320,20060730,132000,-0.03,28.18,29.641,85.9,HighQ
30321,20060730,133000,0.1,28.17,29.632,84.7,HighQ
30322,20060730,134000,0.02,28.24,29.613,84.8,HighQ
30323,20060730,135000,-0.01,28.28,29.603,85.2,HighQ
30324,20060730,140000,0.03,28.29,29.602,85,HighQ
30325,20060730,141000,0.01,28.52,29.593,78.5,HighQ
30326,20060730,142000,0,28.68,29.591,77.6,HighQ
30327,20060730,143000,-0.01,28.69,29.58,78.7,HighQ
30328,20060730,144000,-0.01,28.67,29.559,78.7,HighQ
30329,20060730,145000,-0.01,28.66,29.568,77.9,HighQ
30330,20060730,150000,-0.02,28.65,29.558,77.6,HighQ
30331,20060730,151000,-0.01,28.67,29.551,79.1,HighQ
30332,20060730,152000,-0.01,28.6,29.554,77.8,HighQ
30333,20060730,153000,0,28.63,29.56,78.1,HighQ
30334,20060730,154000,-0.01,28.65,29.554,79.2,HighQ
30335,20060730,155000,-0.01,28.61,29.562,79.3,HighQ
30336,20060730,160000,0,28.6,29.555,77.8,HighQ
30337,20060730,161000,-0.01,28.64,29.564,80.1,HighQ
30338,20060730,162000,-0.01,28.63,29.546,77.3,HighQ
30339,20060730,163000,-0.01,28.63,29.559,77.9,HighQ
30340,20060730,164000,-0.02,28.65,29.566,80.1,HighQ
30341,20060730,165000,-0.05,28.52,29.56,83.1,HighQ
30342,20060730,170000,0,28.06,29.563,82.8,HighQ
30343,20060730,171000,0.01,28.31,29.549,80.3,HighQ
30344,20060730,172000,-0.01,28.51,29.548,79.7,HighQ
30345,20060730,173000,-0.01,28.57,29.535,79.1,HighQ
30346,20060730,174000,0,28.58,29.536,79.2,HighQ
30347,20060730,175000,-0.01,28.58,29.538,78.5,HighQ
30348,20060730,180000,-0.02,28.61,29.535,77.9,HighQ
30349,20060730,181000,0,28.59,29.526,79.2,HighQ
30350,20060730,182000,-0.01,28.58,29.523,77.6,HighQ
30351,20060730,183000,-0.01,28.58,29.496,78.4,HighQ
30352,20060730,184000,-0.01,28.56,29.523,79.4,HighQ
30353,20060730,185000,-0.01,28.55,29.525,78.4,HighQ
30354,20060730,190000,0.01,28.57,29.528,79.6,HighQ
30355,20060730,191000,-0.01,28.51,29.525,79.6,HighQ
30356,20060730,192000,-0.01,28.52,29.534,79.9,HighQ
30357,20060730,193000,-0.02,28.49,29.524,79.6,HighQ
30358,20060730,194000,-0.03,28.46,29.526,80.9,HighQ
30359,20060730,195000,0.02,28.59,29.538,79.9,HighQ
30360,20060730,200000,-0.01,28.91,29.538,76.9,HighQ
30361,20060730,201000,-0.01,29.06,29.53,76.4,HighQ
30362,20060730,202000,-0.02,29.1,29.54,75.8,HighQ
30363,20060730,203000,-0.01,29.08,29.541,76.8,HighQ
30364,20060730,204000,-0.03,29.09,29.538,76.3,HighQ
30365,20060730,205000,-0.02,29.04,29.538,75.8,HighQ
30366,20060730,210000,-0.02,29.03,29.542,76.5,HighQ
30367,20060730,211000,-0.01,29.03,29.541,75.9,HighQ
30368,20060730,212000,-0.02,29.03,29.54,76.9,HighQ
30369,20060730,213000,-0.01,28.95,29.54,77.9,HighQ
30370,20060730,214000,-0.01,28.94,29.542,77.1,HighQ
30371,20060730,215000,-0.02,29.03,29.547,77.6,HighQ
30372,20060730,220000,-0.02,29.09,29.553,78.1,HighQ
30373,20060730,221000,-0.01,29.15,29.559,77.6,HighQ
30374,20060730,222000,-0.02,29.2,29.574,76.4,HighQ
30375,20060730,223000,-0.01,29.19,29.613,76.3,HighQ
30376,20060730,224000,0.14,29.05,29.624,78.4,HighQ
30377,20060730,225000,22.39,28.6,29.588,79.9,HighQ
30378,20060730,230000,15.89,27.15,29.557,88.6,HighQ
30379,20060730,231000,0.53,27.41,29.565,82.5,HighQ
30380,20060730,232000,0.02,27.47,29.554,81.6,HighQ
30381,20060730,233000,-0.03,27.67,29.577,76.7,HighQ
30382,20060730,234000,-0.04,27.91,29.552,79.5,HighQ
30383,20060730,235000,0.19,27.79,29.564,81.7,HighQ
30384,20060731,0,-0.29,27.83,29.577,79.7,HighQ
30385,20060731,1000,-0.04,27.96,29.611,79.6,HighQ
30386,20060731,2000,-0.02,28.28,29.66,77.9,HighQ
30387,20060731,3000,0.06,28.46,29.729,74,HighQ
30388,20060731,4000,-0.02,28.54,29.735,74.4,HighQ
30389,20060731,5000,-0.08,28.64,29.768,74.5,HighQ
30390,20060731,10000,-0.07,28.6,29.792,79.3,HighQ
30391,20060731,11000,0.07,28.52,29.801,80.9,HighQ
30392,20060731,12000,0,28.45,29.847,82,HighQ
30393,20060731,13000,-0.02,28.48,29.89,82,HighQ
30394,20060731,14000,0.02,28.5,29.927,81.7,HighQ
30395,20060731,15000,-0.03,28.54,29.895,81.4,HighQ
30396,20060731,20000,-0.04,28.59,29.938,81.6,HighQ
30397,20060731,21000,-0.02,28.67,29.848,80.6,HighQ
30398,20060731,22000,0,28.73,29.861,79.6,HighQ
30399,20060731,23000,0.01,28.85,29.834,80.4,HighQ
30400,20060731,24000,-0.02,28.88,30.033,79.5,HighQ
30401,20060731,25000,0.02,28.93,29.913,78.7,HighQ
30402,20060731,30000,0.01,28.99,30.154,77.1,HighQ
30403,20060731,31000,-0.01,29.07,30.361,74.8,HighQ
30404,20060731,32000,0.03,29.31,29.996,73.1,HighQ
30405,20060731,33000,-0.01,29.41,30.021,72.3,HighQ
30406,20060731,34000,-0.01,29.46,30.149,71.1,HighQ
30407,20060731,35000,0.02,29.51,30.602,70.7,HighQ
30408,20060731,40000,-0.04,29.53,30.3,71.5,HighQ
30409,20060731,41000,-0.04,29.56,30.282,71.4,HighQ
30410,20060731,42000,0.01,29.63,30.49,70.2,HighQ
30411,20060731,43000,0.01,29.65,30.519,71.3,HighQ
30412,20060731,44000,0.01,29.67,30.699,71.7,HighQ
30413,20060731,45000,-0.02,29.54,30.447,72.5,HighQ
30414,20060731,50000,-0.02,29.51,30.514,71.7,HighQ
30415,20060731,51000,-0.01,29.52,30.404,71.3,HighQ
30416,20060731,52000,-0.02,29.86,30.506,70.2,HighQ
30417,20060731,53000,-0.03,29.95,30.858,69.5,HighQ
30418,20060731,54000,0.01,30.18,30.59,69.2,HighQ
30419,20060731,55000,-0.03,30.2,30.558,67.7,HighQ
30420,20060731,60000,0,30.31,30.408,68.5,HighQ
30421,20060731,61000,-0.02,30.18,30.645,68.2,HighQ
30422,20060731,62000,0.01,30.19,30.704,68.1,HighQ
30423,20060731,63000,0.01,29.87,30.67,69.9,HighQ
30424,20060731,64000,0.01,29.42,30.483,72,HighQ
30425,20060731,65000,-0.01,29.14,30.518,72,HighQ
30426,20060731,70000,0.02,29.04,30.454,72.3,HighQ
30427,20060731,71000,0.01,29.02,30.475,73.1,HighQ
30428,20060731,72000,0.01,28.97,30.435,72.8,HighQ
30429,20060731,73000,0.01,28.96,30.27,72.3,HighQ
30430,20060731,74000,0.01,28.98,30.4,72,HighQ
30431,20060731,75000,0,29,30.502,73,HighQ
30432,20060731,80000,0.02,28.94,30.275,79.6,HighQ
30433,20060731,81000,-0.01,28.57,30.402,80.4,HighQ
30434,20060731,82000,0.01,28.56,30.279,82,HighQ
30435,20060731,83000,0.01,28.49,30.238,80.9,HighQ
30436,20060731,84000,-0.07,28.47,30.066,78.5,HighQ
30437,20060731,85000,0,28.61,29.987,77.1,HighQ
30438,20060731,90000,0.01,28.61,29.853,78.5,HighQ
30439,20060731,91000,-0.01,28.66,29.969,77,HighQ
30440,20060731,92000,0.01,28.65,30.006,78.3,HighQ
30441,20060731,93000,0.01,28.59,30.036,76.9,HighQ
30442,20060731,94000,0.01,28.63,30.097,80.3,HighQ
30443,20060731,95000,0.01,28.36,30.015,81.8,HighQ
30444,20060731,100000,-0.04,28.33,30.028,82.4,HighQ
30445,20060731,101000,0.03,28.35,29.953,83.5,HighQ
30446,20060731,102000,2.5,27.97,29.911,88.2,HighQ
30447,20060731,103000,20.98,27.32,29.885,82.9,HighQ
30448,20060731,104000,15.19,27.26,29.861,84,HighQ
30449,20060731,105000,14.83,26.54,29.851,83.5,HighQ
30450,20060731,110000,4.01,26.26,29.884,85.1,HighQ
30451,20060731,111000,0.83,26.43,29.968,78,HighQ
30452,20060731,112000,0.23,26.75,29.987,82.8,HighQ
30453,20060731,113000,-0.02,26.87,29.948,79.6,HighQ
30454,20060731,114000,0.07,27.08,29.979,81.4,HighQ
30455,20060731,115000,-0.02,27.16,29.901,80.9,HighQ
30456,20060731,120000,0.08,27.35,29.898,78.2,HighQ
30457,20060731,121000,-0.11,27.49,29.888,77.3,HighQ
30458,20060731,122000,-0.02,27.59,29.843,76.6,HighQ
30459,20060731,123000,0,27.72,29.79,82.5,HighQ
30460,20060731,124000,-0.01,27.74,29.748,84.7,HighQ
30461,20060731,125000,-0.01,27.77,29.762,86.2,HighQ
30462,20060731,130000,1.15,27.37,29.708,88.6,HighQ
30463,20060731,131000,7.15,27.05,29.621,90.2,HighQ
30464,20060731,132000,0.87,26.88,29.632,90.7,HighQ
30465,20060731,133000,0.37,26.86,29.653,90,HighQ
30466,20060731,134000,0.04,26.88,29.628,90.2,HighQ
30467,20060731,135000,-0.02,26.9,29.676,88.5,HighQ
30468,20060731,140000,-0.02,27.18,29.655,87.5,HighQ
30469,20060731,141000,-0.02,27.28,29.672,85.8,HighQ
30470,20060731,142000,-0.03,27.33,29.647,86.6,HighQ
30471,20060731,143000,-0.02,27.19,29.633,86.1,HighQ
30472,20060731,144000,0.02,27.29,29.633,85.5,HighQ
30473,20060731,145000,0,27.5,29.628,85.8,HighQ
30474,20060731,150000,-0.03,27.44,29.615,86,HighQ
30475,20060731,151000,0,27.32,29.609,85.9,HighQ
30476,20060731,152000,0,27.23,29.588,85,HighQ
30477,20060731,153000,-0.02,27.18,29.575,86.6,HighQ
30478,20060731,154000,-0.02,27.23,29.575,86.5,HighQ
30479,20060731,155000,-0.01,27.25,29.57,85.5,HighQ
30480,20060731,160000,0,27.32,29.566,85.4,HighQ
30481,20060731,161000,0.01,27.31,29.564,85.7,HighQ
30482,20060731,162000,-0.02,27.33,29.558,86.6,HighQ
30483,20060731,163000,-0.02,27.35,29.566,86.3,HighQ
30484,20060731,164000,0.01,27.35,29.565,86.1,HighQ
30485,20060731,165000,0.08,27.42,29.551,86.8,HighQ
30486,20060731,170000,-0.08,27.52,29.554,86.3,HighQ
30487,20060731,171000,0.05,27.55,29.547,84.7,HighQ
30488,20060731,172000,-0.1,27.56,29.532,83.7,HighQ
30489,20060731,173000,-0.02,27.55,29.526,84.8,HighQ
30490,20060731,174000,-0.02,27.54,29.515,84.3,HighQ
30491,20060731,175000,-0.01,27.59,29.503,84.8,HighQ
30492,20060731,180000,-0.01,27.61,29.503,84.2,HighQ
30493,20060731,181000,-0.02,27.62,29.503,84.3,HighQ
30494,20060731,182000,-0.02,27.56,29.502,86.8,HighQ
30495,20060731,183000,-0.01,27.37,29.502,86.5,HighQ
30496,20060731,184000,-0.01,27.36,29.498,85.4,HighQ
30497,20060731,185000,-0.01,27.38,29.528,85.4,HighQ
30498,20060731,190000,0,27.37,29.532,83.9,HighQ
30499,20060731,191000,0.03,27.45,29.537,83.8,HighQ
30500,20060731,192000,0.02,27.48,29.548,83.1,HighQ
30501,20060731,193000,-0.06,27.56,29.566,82,HighQ
30502,20060731,194000,-0.01,27.6,29.582,82.5,HighQ
30503,20060731,195000,0.09,27.65,29.58,80.7,HighQ
30504,20060731,200000,-0.02,27.81,29.575,81.7,HighQ
30505,20060731,201000,-0.07,27.84,29.572,82,HighQ
30506,20060731,202000,-0.01,27.89,29.582,80.7,HighQ
30507,20060731,203000,0.01,27.98,29.57,80.1,HighQ
30508,20060731,204000,0.03,28.01,29.575,79.3,HighQ
30509,20060731,205000,0.02,28.07,29.571,80.3,HighQ
30510,20060731,210000,0.06,28.16,29.575,78.4,HighQ
30511,20060731,211000,0.01,28.19,29.57,79.6,HighQ
30512,20060731,212000,0.05,28.19,29.566,80,HighQ
30513,20060731,213000,0.02,28.14,29.569,81.2,HighQ
30514,20060731,214000,0.02,28.14,29.541,81.5,HighQ
30515,20060731,215000,0.02,28.16,29.529,79.7,HighQ
30516,20060731,220000,-0.01,28.24,29.532,79.2,HighQ
30517,20060731,221000,0.03,28.28,29.553,76.9,HighQ
30518,20060731,222000,-0.01,28.32,29.571,78.5,HighQ
30519,20060731,223000,-0.01,28.29,29.58,79.3,HighQ
30520,20060731,224000,-0.01,28.28,29.597,79.8,HighQ
30521,20060731,225000,-0.01,28.32,29.613,80.2,HighQ
30522,20060731,230000,-0.02,28.33,29.611,80.7,HighQ
30523,20060731,231000,-0.01,28.38,29.641,81.3,HighQ
30524,20060731,232000,-0.03,28.42,29.687,81,HighQ
30525,20060731,233000,-0.01,28.45,29.675,80.2,HighQ
30526,20060731,234000,-0.02,28.46,29.732,80.3,HighQ
30527,20060731,235000,0.01,28.48,29.753,79.8,HighQ
30528,20060801,0,-0.03,28.47,29.786,80.7,HighQ
30529,20060801,1000,-0.01,28.03,29.813,76.2,HighQ
30530,20060801,2000,-0.01,27.91,29.821,79,HighQ
30531,20060801,3000,0.03,28.18,29.804,80,HighQ
30532,20060801,4000,0.02,28.05,29.824,81,HighQ
30533,20060801,5000,-0.13,28.24,29.808,80.3,HighQ
30534,20060801,10000,-0.05,28.41,29.84,81.3,HighQ
30535,20060801,11000,0.03,28.27,29.822,82.8,HighQ
30536,20060801,12000,-0.01,28.09,29.828,80.8,HighQ
30537,20060801,13000,0.11,28.21,29.872,79.1,HighQ
30538,20060801,14000,0.06,27.81,29.84,82.2,HighQ
30539,20060801,15000,0,27.48,29.81,84.4,HighQ
30540,20060801,20000,-0.01,27.57,29.805,79.9,HighQ
30541,20060801,21000,-0.04,27.82,29.865,77.6,HighQ
30542,20060801,22000,-0.03,27.97,29.869,79.7,HighQ
30543,20060801,23000,-0.03,28.06,29.885,75.8,HighQ
30544,20060801,24000,-0.04,28.25,29.953,76.9,HighQ
30545,20060801,25000,-0.05,28.32,29.913,77.4,HighQ
30546,20060801,30000,-0.05,28.36,29.994,81.8,HighQ
30547,20060801,31000,0.04,28.35,30.018,82.1,HighQ
30548,20060801,32000,0.11,27.34,30,89.1,HighQ
30549,20060801,33000,-0.01,26.76,29.892,91.5,HighQ
30550,20060801,34000,-0.03,26.51,29.805,91.1,HighQ
30551,20060801,35000,-0.01,26.23,29.752,90.6,HighQ
30552,20060801,40000,0.02,25.85,29.718,90.3,HighQ
30553,20060801,41000,0.05,25.58,29.696,90,HighQ
30554,20060801,42000,-0.07,25.81,29.688,90.2,HighQ
30555,20060801,43000,-0.04,25.84,29.67,89.7,HighQ
30556,20060801,44000,-0.04,26.09,29.658,87,HighQ
30557,20060801,45000,-0.04,26.46,29.642,84,HighQ
30558,20060801,50000,-0.04,26.66,29.67,84.2,HighQ
30559,20060801,51000,-0.04,26.74,29.679,82.2,HighQ
30560,20060801,52000,-0.04,26.92,29.663,81,HighQ
30561,20060801,53000,-0.06,27.21,29.655,80.9,HighQ
30562,20060801,54000,-0.05,27.34,29.66,78.7,HighQ
30563,20060801,55000,0.02,27.51,29.638,78.3,HighQ
30564,20060801,60000,0.08,27.44,29.639,79.2,HighQ
30565,20060801,61000,0.18,27.47,29.653,79.9,HighQ
30566,20060801,62000,0.06,27.48,29.649,80.1,HighQ
30567,20060801,63000,-0.08,27.45,29.646,79.7,HighQ
30568,20060801,64000,-0.02,27.5,29.638,80.2,HighQ
